AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,Causas
2018,52480,Nariño,52,Nariño,3798,Nariño (ETC),718,53.69,74.93,51.72,58.13,76.03,50.39,83.84,67.24,67.13,104.96,89.15,,,1.16,0.0,0.0,2.36,0.87,89.53,89.74,96.39,83.07,92.17,9.3,10.26,3.61,14.57,6.96,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,52473,Mosquera,52,Nariño,3798,Nariño (ETC),2854,30.26,56.66,44.02,62.12,25.4,8.47,74.18,85.17,95.12,66.27,41.8,,,0.15,0.0,0.19,0.17,0.0,99.8,100.0,99.81,99.83,99.35,0.05,0.0,0.0,0.0,0.65,11.61,0.0,17.4,7.59,1.3,Enfermedad
2018,52435,Mallama,52,Nariño,3798,Nariño (ETC),1652,72.34,82.32,43.08,82.45,66.43,36.27,100.12,89.23,103.18,108.83,81.36,,,0.52,0.86,0.15,0.94,0.5,99.48,99.14,99.85,99.06,99.5,0.0,0.0,0.0,0.0,0.0,0.78,0.0,1.61,0.19,0.0,Enfermedad
2018,52427,Magüi,52,Nariño,3798,Nariño (ETC),7309,38.83,35.71,16.37,33.62,16.68,3.94,44.92,33.63,57.4,43.2,20.73,,,0.26,0.0,0.33,0.24,0.0,99.74,100.0,99.67,99.76,100.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.22,0.0,0.0,Enfermedad
2018,52418,Los Andes,52,Nariño,3798,Nariño (ETC),1774,25.96,95.26,46.38,86.1,94.55,52.62,111.16,105.8,102.27,130.69,96.31,,,3.42,0.68,0.97,5.41,5.8,95.05,99.32,99.03,91.62,91.81,1.53,0.0,0.0,2.97,2.39,1.32,1.37,1.11,2.03,0.0,Enfermedad
2018,52411,Linares,52,Nariño,3798,Nariño (ETC),1558,77.83,88.77,59.05,92.35,75.89,37.7,97.37,87.62,109.52,104.64,63.93,,,0.87,0.0,0.93,1.05,0.51,93.2,100.0,96.58,87.37,95.9,5.93,0.0,2.49,11.58,3.59,1.67,0.0,1.71,2.46,0.0,Enfermedad
2018,52405,Leiva,52,Nariño,3798,Nariño (ETC),2085,42.26,78.85,62.86,75.65,70.42,31.61,88.87,91.43,92.8,98.67,60.62,,,1.45,0.0,0.94,2.01,2.29,97.04,100.0,99.06,94.13,97.71,1.51,0.0,0.0,3.87,0.0,0.45,0.0,0.13,0.72,0.92,Enfermedad
2018,52399,La Unión,52,Nariño,3798,Nariño (ETC),5249,98.19,90.97,71.46,86.5,85.52,39.96,105.77,92.44,100.53,121.02,94.57,,,0.52,1.32,0.34,0.59,0.45,99.48,98.68,99.66,99.41,99.55,0.0,0.0,0.0,0.0,0.0,5.52,2.64,2.3,10.54,1.95,Enfermedad
2018,52390,La Tola,52,Nariño,3798,Nariño (ETC),2076,39.88,83.43,43.82,78.82,51.38,19.22,107.76,85.96,121.41,108.3,82.28,,,0.76,0.0,1.53,0.0,0.0,99.2,100.0,98.47,100.0,99.55,0.05,0.0,0.0,0.0,0.45,0.52,0.0,0.67,0.14,1.36,Enfermedad
2018,52385,La Llanada,52,Nariño,3798,Nariño (ETC),1227,62.07,67.07,30.91,62.33,66.33,34.3,77.18,53.64,73.4,92.41,70.05,,,0.11,0.0,0.26,0.0,0.0,99.89,100.0,99.74,100.0,100.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,5.03,2.88,0.0,Enfermedad
2018,52381,La Florida,52,Nariño,3798,Nariño (ETC),1521,73.89,87.64,54.31,83.87,83.46,41.9,97.11,81.9,96.47,119.39,63.38,,,0.29,0.0,0.0,0.36,1.11,99.07,100.0,99.65,98.92,97.22,0.64,0.0,0.35,0.72,1.67,3.49,0.0,2.26,5.78,2.22,Enfermedad
2018,52378,La Cruz,52,Nariño,3798,Nariño (ETC),2962,74.85,88.22,62.22,79.45,86.2,51.19,108.78,116.0,90.15,123.29,118.46,,,1.44,0.38,0.09,2.4,2.75,98.39,99.62,99.91,97.6,96.19,0.17,0.0,0.0,0.0,1.06,2.13,1.15,0.95,3.02,3.18,Enfermedad
2018,52356,Ipiales,52,Nariño,4546,Ipiales,21736,72.93,104.51,69.13,105.47,90.48,47.6,119.94,104.96,123.78,126.69,105.27,,,0.84,0.39,0.66,1.26,0.59,99.05,99.61,99.28,98.66,99.03,0.1,0.0,0.06,0.08,0.38,4.21,0.77,4.18,5.4,2.84,Enfermedad
2018,52354,Imués,52,Nariño,3798,Nariño (ETC),1144,89.46,89.07,47.44,84.54,81.33,55.17,97.99,92.31,97.42,108.11,83.19,,,1.07,0.0,0.0,2.05,1.56,98.66,100.0,100.0,97.95,96.88,0.27,0.0,0.0,0.0,1.56,1.52,0.0,1.92,1.59,1.04,Enfermedad
2018,52352,Iles,52,Nariño,3798,Nariño (ETC),1379,75.68,91.15,55.86,77.56,93.13,55.92,104.35,103.6,99.1,119.31,88.16,,,0.43,0.87,0.2,0.54,0.46,98.06,99.13,99.8,96.4,97.69,1.51,0.0,0.0,3.06,1.85,4.89,0.87,1.79,8.81,4.17,Enfermedad
2018,52323,Gualmatán,52,Nariño,3798,Nariño (ETC),1081,101.13,99.72,53.25,95.15,102.36,47.87,106.75,75.32,109.95,127.3,74.88,,,0.26,0.0,0.0,0.62,0.0,99.74,100.0,100.0,99.38,100.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,3.09,8.04,6.33,Enfermedad
2018,52320,Guaitarilla,52,Nariño,3798,Nariño (ETC),1884,73.31,81.37,40.91,78.69,73.05,44.26,91.3,80.3,94.15,98.35,76.78,,,0.93,0.94,0.74,1.37,0.36,98.84,99.06,99.26,98.63,98.22,0.23,0.0,0.0,0.0,1.42,3.9,0.94,1.78,7.76,1.07,Enfermedad
2018,52317,Guachucal,52,Nariño,3798,Nariño (ETC),2933,101.45,88.34,46.15,85.92,83.25,55.41,96.62,76.92,97.13,106.58,86.34,,,0.28,1.05,0.26,0.29,0.0,99.54,98.95,99.74,99.52,99.34,0.18,0.0,0.0,0.19,0.66,1.69,0.0,0.87,3.18,1.1,Enfermedad
2018,52287,Funes,52,Nariño,3798,Nariño (ETC),1287,73.75,72.03,63.86,71.34,59.7,41.6,78.87,86.75,82.47,80.17,66.8,,,1.08,2.78,0.25,1.6,1.2,98.72,97.22,99.5,98.4,98.2,0.2,0.0,0.25,0.0,0.6,2.17,0.0,1.0,4.79,0.0,Enfermedad
2018,52260,El Tambo,52,Nariño,3798,Nariño (ETC),2314,85.48,86.21,42.77,82.79,79.26,47.75,100.56,77.71,99.33,109.08,95.95,,,1.4,0.0,1.02,1.8,1.88,98.6,100.0,98.98,98.2,98.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,52258,El Tablón de Gómez,52,Nariño,3798,Nariño (ETC),2526,86.03,90.93,59.3,96.29,79.91,40.67,102.02,84.88,111.33,109.21,77.8,,,2.48,2.05,0.76,4.33,2.89,93.13,97.95,95.81,88.53,95.01,4.4,0.0,3.43,7.14,2.1,2.52,0.68,1.14,4.11,3.15,Enfermedad
2018,52256,El Rosario,52,Nariño,3798,Nariño (ETC),2183,52.47,50.53,23.49,44.93,45.85,21.51,56.62,44.97,58.45,66.67,38.53,,,3.4,0.0,1.65,5.56,3.07,94.82,100.0,96.69,92.53,94.48,1.78,0.0,1.65,1.92,2.45,9.14,0.0,5.99,14.37,5.52,Enfermedad
2018,52250,El Charco,52,Nariño,3798,Nariño (ETC),6392,58.17,105.27,36.55,93.2,56.0,20.04,133.81,91.72,168.3,129.59,71.6,,,1.74,1.5,1.53,2.27,1.29,98.19,98.5,98.47,97.73,97.74,0.07,0.0,0.0,0.0,0.97,1.31,0.0,2.19,0.23,0.32,Enfermedad
2018,52240,Chachagüí,52,Nariño,3798,Nariño (ETC),2726,76.48,81.14,39.05,78.15,70.65,35.87,91.89,73.33,97.87,103.31,65.33,,,2.56,3.1,0.89,3.91,3.58,97.44,96.9,99.11,96.09,96.42,0.0,0.0,0.0,0.0,0.0,8.81,0.78,7.94,11.74,6.45,Enfermedad
2018,52233,Cumbitara,52,Nariño,3798,Nariño (ETC),1132,34.83,122.7,75.95,130.65,102.49,43.58,137.1,125.32,161.29,144.14,80.28,,,1.45,0.0,0.86,2.56,1.14,98.55,100.0,99.14,97.44,98.86,0.0,0.0,0.0,0.0,0.0,2.43,0.0,1.43,3.66,4.0,Enfermedad
2018,52227,Cumbal,52,Nariño,3798,Nariño (ETC),6919,69.19,83.75,46.22,81.53,77.18,52.16,93.19,78.66,92.84,102.11,84.17,,,0.55,0.22,0.45,0.67,0.74,99.35,99.78,99.51,99.33,98.74,0.1,0.0,0.04,0.0,0.53,2.8,0.0,2.59,4.14,1.58,Enfermedad
2018,52224,Cuaspud,52,Nariño,3798,Nariño (ETC),1699,57.89,66.69,38.46,67.19,62.32,33.45,71.87,66.43,78.37,75.53,51.72,,,0.49,1.05,0.18,0.23,2.0,99.43,98.95,99.82,99.77,97.33,0.08,0.0,0.0,0.0,0.67,3.03,0.0,1.83,6.06,0.67,Enfermedad
2018,52215,Córdoba,52,Nariño,3798,Nariño (ETC),2935,97.47,85.32,46.86,82.57,80.04,44.97,95.37,74.9,96.95,104.05,84.82,,,0.94,1.68,0.0,1.74,1.38,93.55,97.21,97.99,88.14,92.29,5.51,1.12,2.01,10.12,6.34,2.96,1.12,4.71,2.15,0.55,Enfermedad
2018,52210,Contadero,52,Nariño,3798,Nariño (ETC),1262,45.21,60.54,52.43,66.15,48.59,32.42,64.18,77.67,74.9,57.98,44.75,,,0.25,0.0,0.26,0.4,0.0,99.75,100.0,99.74,99.6,100.0,0.0,0.0,0.0,0.0,0.0,1.48,2.5,1.3,2.02,0.0,Enfermedad
2018,52207,Consaca,52,Nariño,3798,Nariño (ETC),2225,86.98,66.97,37.67,68.71,57.96,29.25,73.89,58.9,79.26,85.07,48.3,,,0.44,0.0,0.3,0.63,0.47,98.56,100.0,98.94,97.8,99.06,1.0,0.0,0.76,1.57,0.47,1.0,2.33,0.91,1.26,0.0,Enfermedad
2018,52203,Colón,52,Nariño,3798,Nariño (ETC),1401,63.0,92.86,59.8,97.02,76.83,37.04,104.85,109.8,114.34,110.57,73.7,,,1.97,0.0,0.33,4.04,2.51,98.03,100.0,99.67,95.96,97.49,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.98,3.49,1.01,Enfermedad
2018,52110,Buesaco,52,Nariño,3798,Nariño (ETC),4268,65.19,79.55,55.95,87.18,60.04,28.84,89.83,86.82,104.97,86.35,65.74,,,0.36,0.0,0.29,0.67,0.0,98.38,100.0,98.57,97.57,98.88,1.26,0.0,1.14,1.76,1.12,1.04,0.37,1.31,0.84,0.84,Enfermedad
2018,52083,Belén,52,Nariño,3798,Nariño (ETC),958,69.78,92.8,52.56,88.1,95.06,50.56,102.71,116.67,100.26,118.52,73.03,,,1.83,1.1,0.26,3.91,0.77,97.97,98.9,99.74,96.09,97.69,0.2,0.0,0.0,0.0,1.54,4.27,0.0,3.17,6.77,3.08,Enfermedad
2018,52079,Barbacoas,52,Nariño,3798,Nariño (ETC),15544,83.14,64.73,28.75,56.52,35.94,8.56,81.76,63.23,106.46,75.55,38.42,,,3.09,0.57,0.88,6.91,7.55,90.32,96.6,91.15,87.41,89.6,6.59,2.83,7.97,5.68,2.85,0.57,0.11,0.76,0.44,0.0,Enfermedad
2018,52051,Arboleda,52,Nariño,3798,Nariño (ETC),1504,88.22,79.19,48.31,72.85,80.43,39.71,86.97,70.34,84.65,102.33,70.4,,,2.83,2.41,0.6,5.31,2.05,97.02,97.59,99.4,94.69,96.92,0.15,0.0,0.0,0.0,1.03,2.98,0.0,3.19,4.36,0.0,Enfermedad
2018,52036,Ancuyá,52,Nariño,3798,Nariño (ETC),1216,88.17,87.66,54.35,76.76,88.42,54.31,96.96,86.96,87.85,113.24,89.66,,,0.34,1.25,0.49,0.0,0.48,99.58,98.75,99.51,100.0,99.04,0.08,0.0,0.0,0.0,0.48,0.51,0.0,0.49,0.63,0.48,Enfermedad
2018,52022,Aldana,52,Nariño,3798,Nariño (ETC),1265,137.65,111.86,82.18,102.95,110.49,55.75,119.68,111.88,117.88,141.26,86.28,,,1.72,2.65,1.0,2.31,1.54,98.15,97.35,99.0,97.69,97.44,0.13,0.0,0.0,0.0,1.03,2.51,0.0,2.0,3.96,1.03,Enfermedad
2018,52019,Albán,52,Nariño,3798,Nariño (ETC),1571,29.43,86.63,52.99,75.57,89.89,48.67,95.54,86.32,87.54,116.54,77.33,,,1.2,0.99,0.37,2.05,0.86,98.73,99.01,99.63,97.95,98.71,0.07,0.0,0.0,0.0,0.43,2.66,0.0,3.0,3.47,0.86,Enfermedad
2018,52001,Pasto,52,Nariño,3799,Pasto,62206,80.15,104.76,75.22,100.99,98.36,54.91,118.83,89.72,113.83,138.68,105.2,,,1.66,0.73,0.75,2.68,1.6,91.2,99.1,96.28,85.24,91.26,7.14,0.17,2.98,12.08,7.14,3.38,0.31,2.31,5.34,1.86,Enfermedad
2018,50711,Vistahermosa,50,Meta,3796,Meta (ETC),4210,62.65,97.39,73.54,101.51,75.14,34.59,109.29,107.38,127.39,106.77,71.57,,,7.2,6.02,5.91,9.93,5.74,86.78,93.07,88.84,81.13,89.73,6.02,0.9,5.25,8.94,4.53,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,50689,San Martín,50,Meta,3796,Meta (ETC),6008,88.66,84.45,64.44,80.29,74.41,35.96,92.51,90.52,98.94,101.02,60.92,,,7.44,8.7,4.13,11.36,6.86,86.21,91.3,93.65,76.26,85.69,6.34,0.0,2.22,12.38,7.45,1.54,0.26,1.33,2.1,1.37,Enfermedad
2018,50686,San Juanito,50,Meta,3796,Meta (ETC),314,64.86,110.51,115.38,108.59,86.54,62.5,117.2,157.69,124.22,117.31,82.14,,,2.17,2.44,2.52,2.46,0.0,97.28,97.56,97.48,95.9,100.0,0.54,0.0,0.0,1.64,0.0,2.17,0.0,0.0,6.56,0.0,Enfermedad
2018,50683,San Juan de Arama,50,Meta,3796,Meta (ETC),1999,66.06,77.89,63.24,75.78,68.44,25.92,82.84,88.24,95.31,88.78,44.76,,,8.64,12.5,7.92,9.0,7.6,85.75,87.5,88.25,83.1,83.63,5.62,0.0,3.83,7.9,8.77,1.21,0.0,0.82,2.21,0.0,Enfermedad
2018,50680,San Carlos de Guaroa,50,Meta,3796,Meta (ETC),2939,101.2,91.73,58.08,86.26,82.11,36.42,100.58,98.08,107.55,110.25,63.15,,,6.59,6.67,5.98,7.79,5.2,82.6,92.94,86.41,72.17,91.6,10.81,0.39,7.61,20.04,3.2,1.95,0.0,1.77,3.22,0.0,Enfermedad
2018,50606,Restrepo,50,Meta,3796,Meta (ETC),3681,172.23,108.99,59.87,101.72,104.92,64.13,117.55,88.29,117.32,133.98,99.68,,,3.75,7.11,3.03,4.69,1.84,92.42,92.47,95.55,87.59,95.51,3.83,0.42,1.42,7.72,2.65,0.89,0.0,0.13,2.19,0.2,Enfermedad
2018,50590,Puerto Rico,50,Meta,3796,Meta (ETC),2983,51.82,84.48,58.04,89.63,60.49,27.41,90.35,82.75,115.6,79.94,49.16,,,4.68,9.48,3.7,4.9,5.83,92.13,90.52,93.63,90.99,87.38,3.19,0.0,2.67,4.11,6.8,0.04,0.0,0.07,0.0,0.0,Enfermedad
2018,50577,Puerto Lleras,50,Meta,3796,Meta (ETC),2537,70.77,64.88,53.85,63.1,55.38,27.91,69.65,80.0,79.67,68.31,43.49,,,1.56,0.64,0.97,2.82,1.1,89.84,99.36,93.11,80.81,95.05,8.6,0.0,5.93,16.37,3.85,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,50573,Puerto López,50,Meta,3796,Meta (ETC),7073,94.74,109.73,76.05,104.62,89.66,50.39,119.4,104.19,130.84,122.95,90.1,,,5.02,4.04,4.51,6.77,2.4,89.51,95.96,91.63,83.95,93.18,5.47,0.0,3.85,9.28,4.42,0.26,0.0,0.25,0.39,0.13,Enfermedad
2018,50568,Puerto Gaitán,50,Meta,3796,Meta (ETC),10984,175.86,89.03,44.02,86.6,55.88,25.26,101.14,73.74,127.74,92.12,58.47,,,2.97,2.43,2.3,4.72,1.88,93.01,97.57,94.57,87.95,96.23,4.02,0.0,3.12,7.33,1.88,0.12,0.0,0.07,0.17,0.4,Enfermedad
2018,50450,Puerto Concordia,50,Meta,3796,Meta (ETC),2206,38.33,91.48,43.17,96.58,66.22,23.56,97.87,78.14,126.42,93.38,41.09,,,4.08,7.69,3.89,3.97,2.34,88.71,92.31,89.59,85.34,93.75,7.21,0.0,6.51,10.69,3.91,0.05,0.0,0.08,0.0,0.0,Enfermedad
2018,50400,Lejanías,50,Meta,3796,Meta (ETC),2599,107.29,89.96,59.81,87.44,74.8,45.39,102.08,99.04,108.19,105.33,81.8,,,5.76,4.21,2.88,9.88,6.16,88.05,95.79,92.7,81.92,82.25,6.2,0.0,4.42,8.19,11.59,2.86,0.0,1.73,5.46,1.81,Enfermedad
2018,50370,Uribe,50,Meta,3796,Meta (ETC),2392,48.36,81.31,63.74,92.82,60.23,21.04,90.34,92.4,119.34,85.85,41.0,,,6.11,6.96,5.52,7.32,4.29,84.16,93.04,87.0,76.07,89.57,9.73,0.0,7.48,16.62,6.13,0.05,0.0,0.0,0.15,0.0,Enfermedad
2018,50350,La Macarena,50,Meta,3796,Meta (ETC),7222,43.21,54.0,33.97,55.99,38.46,15.33,60.4,52.54,74.67,57.57,31.37,,,6.71,7.85,6.74,6.73,4.87,87.67,92.15,86.12,88.58,91.39,5.62,0.0,7.14,4.69,3.75,0.1,0.0,0.0,0.34,0.0,Enfermedad
2018,50330,Mesetas,50,Meta,3796,Meta (ETC),2567,72.16,80.37,63.03,89.39,56.98,25.59,95.87,91.0,109.03,96.74,63.03,,,4.52,2.23,3.09,7.55,5.76,89.93,97.77,92.19,82.89,92.09,5.56,0.0,4.72,9.56,2.16,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,50325,Mapiripán,50,Meta,3796,Meta (ETC),1972,38.9,79.72,48.06,78.67,43.68,15.06,91.43,75.73,117.83,79.93,37.07,,,8.17,5.77,6.69,12.76,15.52,80.77,94.23,80.32,77.45,72.41,11.06,0.0,13.0,9.79,12.07,0.18,0.0,0.28,0.0,0.0,Enfermedad
2018,50318,Guamal,50,Meta,3796,Meta (ETC),2893,139.02,92.19,75.2,91.39,81.09,37.97,102.18,103.25,105.96,112.12,72.41,,,3.84,4.07,4.93,3.31,1.32,90.19,95.93,92.21,84.86,96.49,5.97,0.0,2.86,11.83,2.19,0.19,0.0,0.0,0.51,0.0,Enfermedad
2018,50313,Granada,50,Meta,3796,Meta (ETC),15349,105.94,100.81,83.06,98.45,86.72,45.03,111.49,101.05,119.92,118.83,81.54,,,5.01,4.61,4.69,6.3,2.51,86.08,95.39,87.95,80.11,91.0,8.91,0.0,7.36,13.59,6.49,2.0,0.0,1.94,3.0,0.43,Enfermedad
2018,50287,Fuente de Oro,50,Meta,3796,Meta (ETC),2727,79.92,97.07,74.18,98.84,76.96,42.76,107.04,104.23,125.67,104.5,68.47,,,5.45,5.07,4.24,7.58,4.23,87.51,94.93,91.76,79.41,89.08,7.04,0.0,4.0,13.0,6.69,0.52,0.0,0.47,0.76,0.35,Enfermedad
2018,50270,El Dorado,50,Meta,3796,Meta (ETC),931,95.82,91.19,51.61,71.23,80.12,58.68,110.63,80.65,87.67,139.17,114.37,,,3.69,2.0,2.19,5.18,3.85,93.43,98.0,95.63,91.01,93.08,2.88,0.0,2.19,3.81,3.08,0.46,0.0,0.31,0.82,0.0,Enfermedad
2018,50251,El Castillo,50,Meta,3796,Meta (ETC),1864,119.47,89.54,69.44,87.13,75.16,34.08,97.05,106.94,109.62,101.72,51.77,,,5.13,3.9,4.74,6.55,2.78,90.55,96.1,90.27,87.9,97.22,4.32,0.0,4.98,5.55,0.0,1.38,0.0,1.66,1.68,0.0,Enfermedad
2018,50245,El Calvario,50,Meta,3796,Meta (ETC),492,85.9,91.67,66.67,82.82,83.08,39.42,98.37,95.83,106.75,107.46,68.27,,,7.23,0.0,4.02,12.5,1.41,91.12,100.0,95.4,84.26,98.59,1.65,0.0,0.57,3.24,0.0,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,50226,Cumaral,50,Meta,3796,Meta (ETC),4955,104.76,96.35,67.26,93.68,84.17,52.76,105.33,92.07,110.76,112.21,84.84,,,5.15,2.8,3.14,8.13,4.65,87.64,97.2,90.54,80.51,92.94,7.21,0.0,6.32,11.35,2.41,2.23,0.31,1.79,3.45,1.28,Enfermedad
2018,50223,Cubarral,50,Meta,3796,Meta (ETC),1478,92.79,87.89,62.62,87.14,76.78,37.45,93.98,81.31,102.74,104.99,58.43,,,4.1,9.2,2.34,5.2,4.55,88.39,90.8,91.99,82.0,94.7,7.51,0.0,5.68,12.8,0.76,0.38,0.0,0.33,0.6,0.0,Enfermedad
2018,50150,Castilla la Nueva,50,Meta,3796,Meta (ETC),3173,120.58,86.98,68.77,83.28,75.41,42.13,96.94,88.85,95.78,109.82,78.37,,,2.61,1.86,2.31,3.74,0.67,89.14,97.67,92.33,82.1,93.33,8.24,0.47,5.36,14.16,6.0,0.15,0.0,0.25,0.1,0.0,Enfermedad
2018,50124,Cabuyaro,50,Meta,3796,Meta (ETC),1376,122.45,85.61,53.39,86.63,71.15,28.17,89.75,82.2,107.95,92.07,38.5,,,8.1,4.12,4.39,12.95,17.07,86.47,95.88,90.75,80.58,71.95,5.43,0.0,4.86,6.47,10.98,2.02,0.0,0.94,4.31,1.22,Enfermedad
2018,50110,Barranca de Upía,50,Meta,3796,Meta (ETC),1653,141.02,90.26,71.85,88.6,77.92,37.91,98.06,90.37,105.12,104.67,71.12,,,1.99,2.46,1.95,2.24,1.11,96.72,97.54,98.05,94.78,96.67,1.28,0.0,0.0,2.99,2.22,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,50006,Acacías,50,Meta,3796,Meta (ETC),17360,108.25,95.05,71.5,92.83,84.8,49.22,110.8,93.98,113.97,120.89,91.25,,,4.74,3.87,3.16,7.05,4.1,89.79,96.03,93.69,83.96,89.6,5.46,0.1,3.16,8.99,6.3,0.78,0.0,0.65,1.22,0.35,Enfermedad
2018,50001,Villavicencio,50,Meta,3797,Villavicencio,102770,90.51,94.62,66.9,93.27,82.5,48.1,107.59,97.11,109.63,111.53,100.09,,,3.82,7.09,2.89,4.5,3.3,90.83,92.68,94.08,86.35,91.34,5.35,0.23,3.03,9.15,5.35,0.92,0.14,0.7,1.4,0.71,Enfermedad
2018,47980,Zona Bananera,47,Magdalena,3794,Magdalena (ETC),17777,101.65,103.73,58.64,96.44,73.29,34.7,129.67,130.1,140.56,134.48,90.3,,,2.76,2.54,3.0,2.07,4.16,93.01,96.38,91.6,94.01,92.85,4.24,1.07,5.4,3.92,3.0,1.91,3.0,2.3,1.5,0.39,Enfermedad
2018,47960,Zapayán,47,Magdalena,3794,Magdalena (ETC),2431,98.14,87.0,80.79,86.28,57.8,20.66,96.79,142.86,116.63,84.65,45.92,,,0.47,0.34,0.42,0.29,1.67,97.32,99.66,96.91,96.93,97.78,2.21,0.0,2.67,2.78,0.56,2.85,5.17,3.42,1.32,1.11,Enfermedad
2018,47798,Tenerife,47,Magdalena,3794,Magdalena (ETC),3333,105.4,100.81,61.94,94.29,68.11,41.12,135.19,150.0,140.47,133.13,118.32,,,2.21,3.48,2.62,1.42,1.51,95.12,96.52,94.09,95.67,96.73,2.66,0.0,3.29,2.91,1.76,0.69,0.0,0.22,1.42,1.26,Enfermedad
2018,47745,Sitionuevo,47,Magdalena,3794,Magdalena (ETC),6725,69.63,85.9,57.4,86.94,54.75,23.42,95.48,93.23,122.25,83.28,52.16,,,4.87,5.67,4.69,5.22,3.91,90.0,93.62,89.28,89.44,93.79,5.13,0.71,6.03,5.34,2.3,2.43,0.0,3.54,1.49,0.69,Enfermedad
2018,47720,Santa Bárbara de Pinto,47,Magdalena,3794,Magdalena (ETC),2650,66.6,106.0,62.15,103.59,67.3,35.68,131.4,130.84,157.45,122.99,81.22,,,1.77,1.79,1.12,1.88,5.26,94.57,98.21,93.86,94.98,93.61,3.66,0.0,5.02,3.14,1.13,0.19,0.0,0.25,0.21,0.0,Enfermedad
2018,47707,Santa Ana,47,Magdalena,3794,Magdalena (ETC),6486,77.9,91.34,51.72,87.59,67.53,36.57,102.91,104.9,116.82,99.35,71.67,,,2.19,0.88,1.93,3.0,2.1,95.7,98.95,95.05,95.4,96.85,2.11,0.18,3.02,1.6,1.05,0.85,1.05,1.0,0.65,0.6,Enfermedad
2018,47703,San Zenón,47,Magdalena,3794,Magdalena (ETC),3137,127.14,92.45,51.08,85.11,63.89,29.17,106.66,101.08,118.57,108.61,72.08,,,2.67,7.83,2.24,2.37,1.05,94.73,92.17,94.15,95.45,97.89,2.61,0.0,3.61,2.17,1.05,3.11,1.78,3.67,3.26,0.7,Enfermedad
2018,47692,San Sebastián de Buenavista,47,Magdalena,3794,Magdalena (ETC),4921,117.8,104.23,71.97,93.89,76.07,40.71,132.21,189.07,133.3,126.26,110.41,,,1.34,1.63,0.82,1.88,1.54,96.18,98.24,97.12,94.03,95.94,2.48,0.13,2.06,4.09,2.52,2.48,2.39,2.65,2.8,1.12,Enfermedad
2018,47675,Salamina,47,Magdalena,3794,Magdalena (ETC),2271,131.53,82.3,66.14,71.01,70.45,44.09,94.8,104.23,90.02,106.99,77.42,,,6.33,11.68,5.02,7.25,3.8,88.53,88.32,91.72,85.23,87.34,5.14,0.0,3.27,7.52,8.86,2.92,2.03,3.62,2.19,3.38,Enfermedad
2018,47660,Sabanas de San Angel,47,Magdalena,3794,Magdalena (ETC),4219,84.88,101.87,61.39,92.15,55.26,23.06,133.75,180.7,152.51,124.66,71.56,,,1.15,0.75,0.95,1.75,1.25,97.09,99.1,96.76,96.33,98.43,1.76,0.15,2.29,1.91,0.31,0.92,2.09,0.79,0.56,0.94,Enfermedad
2018,47605,Remolino,47,Magdalena,3794,Magdalena (ETC),2531,77.27,62.98,52.05,55.84,48.55,25.37,72.82,124.66,73.65,68.0,52.46,,,2.48,0.37,1.76,4.9,1.69,92.12,99.63,96.47,81.73,92.13,5.41,0.0,1.76,13.37,6.18,8.84,7.69,12.59,6.59,0.56,Enfermedad
